sequence,timestamp_et,tminus_scheduled,tminus_actual_bell,leg,phase,bid,ask,last_trade,rolling_true_print_count_60s,router_return,manager_eligible,signed_non_decision,code_path,overwritten_or_unreached
9404,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9405,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9406,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9407,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9408,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9409,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9410,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9411,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9412,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9413,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9414,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9415,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9416,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9417,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9418,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9419,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9420,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9421,2026-07-19T12:14:15.000000-04:00,T-15.750,T-20.750,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9443,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9444,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9445,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9446,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9447,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9448,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9449,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9450,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9451,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9452,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9453,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9454,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9455,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9456,2026-07-19T12:14:16.000000-04:00,T-15.733,T-20.733,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9462,2026-07-19T12:14:18.000000-04:00,T-15.700,T-20.700,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9463,2026-07-19T12:14:18.000000-04:00,T-15.700,T-20.700,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9464,2026-07-19T12:14:18.000000-04:00,T-15.700,T-20.700,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9465,2026-07-19T12:14:18.000000-04:00,T-15.700,T-20.700,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9466,2026-07-19T12:14:18.000000-04:00,T-15.700,T-20.700,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9467,2026-07-19T12:14:18.000000-04:00,T-15.700,T-20.700,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9468,2026-07-19T12:14:18.000000-04:00,T-15.700,T-20.700,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9469,2026-07-19T12:14:18.000000-04:00,T-15.700,T-20.700,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9474,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9475,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9476,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9477,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9478,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9479,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9480,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9481,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9482,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9483,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9484,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9485,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9486,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9487,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9488,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9489,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9490,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9491,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9492,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9493,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9494,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9495,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9496,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9497,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9498,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9499,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9500,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9501,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9502,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9503,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9504,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9505,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9506,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9507,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9508,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9509,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9510,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9511,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9512,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9513,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9514,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9515,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
9516,2026-07-19T12:14:21.000000-04:00,T-15.650,T-20.650,NIK,ACTIVE_AFTER_CREDITED_FILL_24,17,19,19,0,LAWFUL_PRESENCE_CONTINUE,false,NO_ENTRY_MANAGER_CALL_POST_FILL,live_v4.py:11401-11402;12394-12399;9783-9785,"all entry target, fourth-move, and move/repost organs"
